region,origin_coord,destination_coord,datetime,datasource
jonmubvpwksuiafikbmi,POINT (12.5044325460654 45.0874156878851),POINT (40.9164255072526 35.034929127092),2023-01-19-17:51:35,nfvenipmkeaznuwcikvl
qbwbemljssktibjzzopk,POINT (52.6815359685827 57.6730954462231),POINT (30.4912613844969 16.8576451043238),2023-01-19-17:51:35,djxbmaulaozcwxkctnpk
idefgerixduzwatrdoie,POINT (66.032257146537 6.7910355343688),POINT (32.7207537575185 97.0629234109597),2023-01-19-17:51:35,lrhpzvalyipvdcximsxr
yjmltusokvvzopuyvkvs,POINT (53.3924952844077 98.3306786344173),POINT (32.0145599872388 98.4728363410268),2023-01-19-17:51:35,upuepddywglsrxpobguw
fxvpqwxzsypzwzrpgzmf,POINT (84.2315698882572 89.6626321321016),POINT (39.2425736403664 34.4570038990553),2023-01-19-17:51:35,hnkiynxnpeocjlspamnh
ijqipnwhtgvgqshocywd,POINT (75.7318750975858 21.6824973727064),POINT (63.4057314852899 79.2145723652634),2023-01-19-17:51:35,nxmzgwtndslptuhpteyo
kmsbafwzpwjfbkoynpsp,POINT (19.4727805342536 74.0905488960772),POINT (51.3908417567221 68.3325973421685),2023-01-19-17:51:35,qvebnxpcghtvxqwtuhtn
renhaayltehoakkavtzr,POINT (57.6738166962451 79.3208470486443),POINT (47.3004437699171 16.4558451585641),2023-01-19-17:51:35,iktlyifyamhpbtxusbzg
flsimyhnebtpjfumfchc,POINT (58.2680801722957 39.435891642243),POINT (88.9787226777765 34.6234195279028),2023-01-19-17:51:35,grmppaawnpswbmaziqel
llzkevbfothlmtckliig,POINT (46.1388881468498 92.97509489726),POINT (47.6439628850168 49.9996752040354),2023-01-19-17:51:35,yrdrobntrqicbqpgwsnn
bdftmzhrokluccswnvgy,POINT (81.5753909143817 5.5914942805925),POINT (85.3765470920776 15.7185171479646),2023-01-19-17:51:35,qekjqyyjqlilixruskfs
jlavueuwqoiuigwxtxmk,POINT (33.4365263920031 78.7867896856071),POINT (97.121437973453 85.4605201080283),2023-01-19-17:51:35,vounlrgovwmphccazvhv
pqxcrxonagotapacprhn,POINT (27.2762787726506 56.8597248684229),POINT (32.1659663732546 1.3601293460307),2023-01-19-17:51:35,ztfqmkeufwtdjpgrajbd
rzbchbyuymjzgqrukxyu,POINT (55.5822310789009 87.3387703289221),POINT (60.9805473446635 4.9348498590696),2023-01-19-17:51:35,vgvunscapavfrbqdqusk
ufgocfvpuhiqtcquqyje,POINT (24.7050820557306 13.6819759338078),POINT (81.0030911934753 16.3091245580318),2023-01-19-17:51:35,izjtomrcelwtbyryhreg
zuzijfimqmhqwuuwipeh,POINT (6.2250351914173 78.0548711352652),POINT (42.3242181548606 23.8300637620997),2023-01-19-17:51:35,qkkxtyrjisrvjomkmual
jshtqqytvbwwxyofvjfr,POINT (64.298346401573 2.7205027830858),POINT (24.1712814891815 47.1986555600238),2023-01-19-17:51:35,rpkyznvvtpulinscscch
ilhpkmoaohudrplkgqzl,POINT (54.1859822004967 31.096052985027),POINT (95.5582122702974 11.3101283510781),2023-01-19-17:51:35,doiebfmuyyzpsrtxzvxp
pjovcjyuhnsnvncsxgdd,POINT (22.7659849264159 4.8127707565116),POINT (19.5176177720827 26.4190199846754),2023-01-19-17:51:35,otvwhpyxhlvxexzyhkhv
gtikzrkllkgjvimxrhmv,POINT (52.921422556844 51.9946398465237),POINT (18.0247572429086 3.6908853841321),2023-01-19-17:51:35,oopnehmawpamyisndecv
thdoeibkouziaomfzfvv,POINT (68.5444522130869 14.6824190888269),POINT (71.959849813512 96.7970451487957),2023-01-19-17:51:35,edjedfsrzlkrjbirzton
fzxyumcomrqvroyodgyh,POINT (68.3002822830303 7.4390195770681),POINT (55.2159387344864 63.1769480100929),2023-01-19-17:51:35,srmivnqtnnruzjrnikye
zavidremyjyudrbynknk,POINT (63.0770623337227 78.3074362250498),POINT (2.9592010648589 53.2861247757338),2023-01-19-17:51:35,rovltsyqrrjdbsorfdxs
ocfwahkozejvvvxiegkw,POINT (92.6226236411511 63.9635691459606),POINT (44.7706851462107 38.8715114147459),2023-01-19-17:51:35,ckcpspmvwprkezgmbfvp
kjgrqddtazovdmawykgx,POINT (11.9200734908163 9.3208214959398),POINT (43.7969214707616 43.7495650220373),2023-01-19-17:51:35,rjjqqxpjwvkdhxwzoypu
betivasafttxmcuaqfzm,POINT (64.695911231988 12.1713720531496),POINT (13.3369356900661 79.368352065663),2023-01-19-17:51:35,vcedgotchhzqtalvpdcd
bprqxdjhfocpcwtuggut,POINT (29.5164586095147 11.5487737240173),POINT (88.0983283260691 57.4441413576309),2023-01-19-17:51:35,rxyouekrutamfvidxdui
bydgenrnoihawauoimzh,POINT (49.1000419262379 36.6859534268426),POINT (98.9082273745448 2.3066649386641),2023-01-19-17:51:35,agqwaetqnxzvcmqdpcfg
wclpcxcxqtkiswiijhyq,POINT (77.8134940343997 75.2726518137453),POINT (47.0083069902201 28.2297924214282),2023-01-19-17:51:35,svvomjxniquhycibkdgi
zueszsonlvhqahuevqbn,POINT (17.4461718204792 5.743004915279),POINT (1.7934126909914 50.2960016757836),2023-01-19-17:51:35,xolbgtycflovckzpmkud
canriydkvxhycbeopxwt,POINT (65.4972554271301 15.3250024938153),POINT (9.7467385375834 7.4264719721628),2023-01-19-17:51:35,eyzuuvhxagplokrfjyaz
ahpalkcftxelzigdrvcp,POINT (84.3710804255004 38.5997546062565),POINT (46.0970510705668 2.9869928558004),2023-01-19-17:51:35,ggzkqhbfoyacopmwnkii
xwicgtrdxktfkmyfahyd,POINT (21.1938285488734 30.9308539682801),POINT (66.3738280274141 43.2337749838119),2023-01-19-17:51:35,dnndlehnvppllvajrfvv
ryicwxtnjhrcjcmuiwzb,POINT (7.087530951887 14.867297372451),POINT (21.1985891822594 50.9366532408363),2023-01-19-17:51:35,ojplmmvyyjvyaxpnkrnt
prsymujajiteispqsqid,POINT (65.4486557402421 74.0100852812693),POINT (39.6856927196183 97.0366851942774),2023-01-19-17:51:35,kijcdartxfcwonoldqrw
oqqdiekbkecvxmsaooxj,POINT (94.6036963064298 52.5031273735671),POINT (25.0650631550055 83.3242893966754),2023-01-19-17:51:35,peykzzgurkneoxdsniqh
ntezjpelokwmwkttcaay,POINT (83.2111743927183 34.0534537914046),POINT (61.0643908527098 98.8417028663075),2023-01-19-17:51:35,vxsvoulbpxjyyksjoorz
onuohzzdczmyioaeddct,POINT (92.921270199732 80.5640481719055),POINT (30.6634029873662 3.4441157525331),2023-01-19-17:51:35,fsjcyabdjtxgcbayghcb
gxwpnyusunfenjyexrel,POINT (85.5350024194077 15.9343274762177),POINT (85.7459157571332 60.5721636212273),2023-01-19-17:51:35,yaxredoqngfbdlaxugjs
ifjrmlwnxhzdzhocppad,POINT (35.0195716280571 87.0049004498026),POINT (60.5615908274649 50.2121279221708),2023-01-19-17:51:35,zyiefwixmbrdytspaulx
crgowyxwujeveialdddx,POINT (27.4086431147685 4.878829775432),POINT (77.5124426808447 91.5348211373904),2023-01-19-17:51:35,bzacfogqvxllllpqzgph
wwfjpzbbxcigaywylvqb,POINT (71.2833601352687 60.9386326387877),POINT (66.0523159198665 26.3465974570693),2023-01-19-17:51:35,fkbugnfjrjjkqdgozdrg
tdtifuaffrcyooygkcmq,POINT (50.0038948529234 21.9106371201657),POINT (55.1709070801173 82.6740963098271),2023-01-19-17:51:35,pclffzltqndagbqneqgp
hmrfrkqvlenvqjnabzhy,POINT (20.896566495749 53.7387561227346),POINT (83.3139914964609 32.0488601284144),2023-01-19-17:51:35,wcvosgkcriyggwigqkot
skjctlxssqzgielbjndv,POINT (42.2945669581671 27.4878374802759),POINT (14.5110217242786 35.4281080610832),2023-01-19-17:51:35,gldcgoqzcroezkfrifmc
wnkvwbbedaenplirckxx,POINT (32.4301603511277 37.1299896359718),POINT (45.6748336823308 86.4045040240517),2023-01-19-17:51:35,cxfsbqiicktddvrwvltv
bdsxywtobmrxtqizkedy,POINT (73.9740616243978 29.4550749096469),POINT (18.6529662815875 60.9040680649678),2023-01-19-17:51:35,jaizrgseaklxppwushvg
xtrqdrcvacvcbtagtpwc,POINT (26.9243940128219 89.5598466833048),POINT (50.9292518598187 29.4573650555175),2023-01-19-17:51:35,erhhoaewygepecdmfxwg
jkhqiojfijcfnkaoqohp,POINT (28.0940046284483 57.7754614895266),POINT (28.3682033375412 5.4298801020742),2023-01-19-17:51:35,hkxismpzoktwxyqrebvq
mxnirisgkgvgiuebqzxl,POINT (17.9670411602711 24.6906526377641),POINT (71.7271104239205 30.309661394446),2023-01-19-17:51:35,dcglluiaflhpbntedrdy
voznwovxknasvzzckavr,POINT (3.0921092421872 29.8152889783514),POINT (28.1304112405378 75.8424394137544),2023-01-19-17:51:35,dmwglsrzjlaflpswpyqn
vlfayyyzpegiqgfvxwhh,POINT (88.3223439196057 22.8860971605514),POINT (18.6419002291387 73.0527433282014),2023-01-19-17:51:35,nzaduuswjuobwncjhgzy
bsoiksnmnrqcjasqyysy,POINT (47.784867170711 22.0897460673074),POINT (5.5346427969142 94.1041053506173),2023-01-19-17:51:35,fehkfpvisfalwkjkemrv
vbieycdchgzeyeywquir,POINT (95.7845973961591 77.6935587415505),POINT (88.5119408516714 72.8731599174132),2023-01-19-17:51:35,gqtselhuleppikeqzyho
qiibimaagkuimnbcguor,POINT (13.1357541459824 24.0427722019194),POINT (37.2337530485007 65.1635821943818),2023-01-19-17:51:35,xczmqqjxeyowwcqxvfby
ihaufgnulkfquhreaksp,POINT (41.6123485571043 16.8958389905327),POINT (3.5108431202879 73.3966498742684),2023-01-19-17:51:35,khapmtachddnkisprzvo
gshmpkdbvoavqbrevfvr,POINT (54.5542156207223 40.7171915665054),POINT (58.2668905743995 97.406899399934),2023-01-19-17:51:35,xupccqhrhvkwgjqetvbw
gsrmkjmivybkwdamirdq,POINT (44.8510503866949 77.7104985380772),POINT (38.5995045041102 33.6818156827396),2023-01-19-17:51:35,wibjitreqjtjqldjqodp
cgkvpbyudbgqwidohgja,POINT (69.3025073543837 93.4370352193171),POINT (70.0082842109409 68.1477915850495),2023-01-19-17:51:35,uwvljhjohhelooljnjum
vnvxmuyhrnepprbysnku,POINT (22.5367121672037 90.7882726820536),POINT (39.9143506010421 87.4680666105766),2023-01-19-17:51:35,dohwpxoupetxrfgrvvgz
dmrynicyvxmwtuaovron,POINT (86.6283765675389 59.2722715225042),POINT (24.9146614968476 55.51036766676),2023-01-19-17:51:35,kiiajtyksdieupuriaqx
bhoantvcioobktlxijoz,POINT (75.7243491342485 90.6148975073352),POINT (54.0226657107369 4.6513866406615),2023-01-19-17:51:35,yeblqlskxvrvbqszghun
bacfaoczlrgwpoexbqxl,POINT (51.038545872353 74.6156354226621),POINT (3.0709207144077 37.2312464760399),2023-01-19-17:51:35,aruawwgmipapelpxosig
pqcnuvopphdvqkhgyepj,POINT (10.2368237194071 68.2782984542048),POINT (71.7234428194441 97.3318480924626),2023-01-19-17:51:35,wpufkiancxvnkvizvxkm
xdszctcsrnakbxssznda,POINT (34.5344463689367 90.6042411419313),POINT (87.4688402836825 93.8229131982237),2023-01-19-17:51:35,rbxprhjtokklatdtwkze
ifrsnxrfqihlxqqiofbv,POINT (29.3412333899887 88.5608346864154),POINT (96.464353484295 13.2106002274955),2023-01-19-17:51:35,tbesjymbtttflolqlqbb
nxzivuqfzchqecmqxovk,POINT (17.8399231551043 33.1951571487955),POINT (69.4598963798553 58.5938807217797),2023-01-19-17:51:35,uezbavbtwnbvnpgbtnqi
wkkkhuhlwlsjvbgmninu,POINT (26.2923437090091 37.081100154216),POINT (66.7685236175462 35.2118974775416),2023-01-19-17:51:35,tftzsdahxkcmadndggpj
mkqivmtpgqlfmgucnkhj,POINT (25.099565819072 24.8867335853064),POINT (5.7969366757211 76.369032614767),2023-01-19-17:51:35,rvyxekqhafdrpjpftlcg
jxnkrkzsgnfdusabdxeh,POINT (42.6143586772799 65.5052994379085),POINT (61.9872813389593 49.3474929547641),2023-01-19-17:51:35,wfmfnxrzqpznormtejju
kzpryyuerytkkxdisdgz,POINT (53.6602873145076 42.4278352606183),POINT (90.801294987173 60.3452487244264),2023-01-19-17:51:35,vkumuqztcvmiiilowuzf
lkexaldzlgevflgvdbvc,POINT (95.9930641298737 88.8139303801774),POINT (88.0974382491597 66.703720691263),2023-01-19-17:51:35,jzhdtakyuorowbladhpr
yqazslnjuzwgbxomgxsr,POINT (58.3341698674541 43.138767675741),POINT (80.186910678834 60.1089051120951),2023-01-19-17:51:35,dulhurjfnzswjylamvpa
xyxfmfkojrxyctlcbhow,POINT (1.9408111556858 92.1316509005748),POINT (20.0649391037437 57.8371964925897),2023-01-19-17:51:35,enknefmxtmupvkysthqw
yqyzbfamvfgfzzhxbijm,POINT (98.3513763166684 52.3391343741296),POINT (67.8232981439574 89.8154704310635),2023-01-19-17:51:35,zsyiwdqyzearkqbayaol
hlmuohkyrwrkswpgkuoa,POINT (95.1507223913216 17.7793789055023),POINT (97.2507906218924 94.3731763234429),2023-01-19-17:51:35,gcsjjsrezckfjadcsrsp
aypqwzyglpzybzcrbyvo,POINT (15.7182215385433 21.1842182666458),POINT (38.1406900888856 27.2445774387902),2023-01-19-17:51:35,kagdvsttcpghstzbgmcx
mazckyhatlwybbqrdpma,POINT (25.8408002379153 70.8017255806692),POINT (94.3693506580564 40.1084536691767),2023-01-19-17:51:35,hafiugbygzlftjzxyppk
poghnnwgfstzfymccqpf,POINT (10.311798618802 12.3661635106632),POINT (87.3788944245764 8.0264818689289),2023-01-19-17:51:35,qafqhjgfoxjymgkynarl
gzqhvoruyqboziwvtyrh,POINT (28.1849918853282 54.3717165684504),POINT (71.2182379542394 70.1131167963011),2023-01-19-17:51:35,xsviorhrxpfutlummrne
oxqexcgebalqviofhytc,POINT (84.5766140653442 65.7204868690094),POINT (27.0761203721909 61.6260363517283),2023-01-19-17:51:35,ikaecejctfyiwbhyjndu
wkqiouliyjqzxmreoatp,POINT (67.0155329499604 77.3818104771709),POINT (4.6833229145059 28.8880120557984),2023-01-19-17:51:35,nhlhvygdkbvaxgahvniv
mnvrkrchmtkxzmhtpaaf,POINT (4.3750582530842 57.0817150010804),POINT (36.8292688740911 61.7214458580078),2023-01-19-17:51:35,mfemswyipsjblhydygve
obobavyczzaerxqiezte,POINT (2.4298384275174 24.2576432502808),POINT (63.4196426541094 74.860504653458),2023-01-19-17:51:35,raffeexjahbdcabhdzqu
hcouqhyfadzdfomgkpcu,POINT (83.7246408581267 40.8346237874391),POINT (54.0755958584382 69.7783564981723),2023-01-19-17:51:35,qlomccigcismeeiadjzp
xjruiljpclauqsvkjgom,POINT (38.7476879389833 31.0578736126533),POINT (76.5639646280989 66.1863153209133),2023-01-19-17:51:35,waffdogozchvnsemrvoh
sfwohoajqedzcepvynpw,POINT (4.2640767129636 35.3442838817205),POINT (24.9497344789176 40.3789887158712),2023-01-19-17:51:35,ydouxcqgtuaggibngjnm
vimopnavgrsnvnkfmvpv,POINT (17.2113389342352 41.3664420748918),POINT (14.9466039145386 26.2866843639274),2023-01-19-17:51:35,wjwkvyuszzwaudezzrez
cblcggbrwykakgurjmon,POINT (66.5098882294081 75.5027387195268),POINT (37.6926457677612 55.1011895246489),2023-01-19-17:51:35,pukbblklaamucxjifasi
evnovjtryhbsuktsxyee,POINT (24.7612580214359 52.1730852374883),POINT (28.9522668536961 28.2290798703582),2023-01-19-17:51:35,behrcnljpbxunkyugunn
gnoigdasxvflqxsgsxnl,POINT (51.9051134160186 65.8821461016209),POINT (85.9644256060105 98.8479799743687),2023-01-19-17:51:35,ejdbfruaevypmltsijqm
vbqlrevoxuwjzzumwhgm,POINT (14.6657153549151 21.8649004372923),POINT (2.7688877056068 91.7842245779138),2023-01-19-17:51:35,vszxntzawreayqzwpilp
oldfyolpqskrkrmbvaph,POINT (80.5698599333472 8.1452547958422),POINT (4.1232756405087 23.2971209359067),2023-01-19-17:51:35,gxclunketyvpoindelzj
iovymfqrrjiyfeoxaeui,POINT (18.6507660557576 37.0687249120211),POINT (53.4302520600017 62.5040173578081),2023-01-19-17:51:35,xbzudajosgtqvyreihyx
jjmctddwrtgghamaezod,POINT (98.460253727698 65.7608873493039),POINT (97.3852543031643 58.7078520685445),2023-01-19-17:51:35,dsripenhhoxetkyarcph
mumafelnkjlslgtaslhy,POINT (49.5281666361528 87.3228651998548),POINT (59.8714955056565 91.1671473059468),2023-01-19-17:51:35,sgwbdlicxlkinwwttsoy
pueivoluxvqkjyueiajz,POINT (12.3606585393484 35.9231272822603),POINT (56.0788416224274 98.768464505094),2023-01-19-17:51:35,ohpocymzkmznyjjpamvh
rfbyajxujlgvsrcbdluw,POINT (82.0381718272447 86.2933449417256),POINT (19.628853075734 21.3609436378346),2023-01-19-17:51:35,rayftcguqfyupkawpllq
atifxvlgxjzdqfgulgrh,POINT (67.2199265070852 56.2924593619481),POINT (2.1908269754038 30.2641861173858),2023-01-19-17:51:35,gnhnulrfxjighmpznlzf
abzpsiigdabbqsvldwbo,POINT (72.7114817882757 14.6662992127321),POINT (72.0393121574327 60.3690970713178),2023-01-19-17:51:35,zrrxdlcrnwsakzgioyde
hcmqcjvchiyocslxyhor,POINT (57.9891153373172 97.0710649848023),POINT (4.275382685599 33.1072474669283),2023-01-19-17:51:35,bbwgbekzvusdvveiezhi
zxeewsaxukzrkpxqiaej,POINT (34.200874594143 61.9452860181506),POINT (61.8770069493575 95.0042330268647),2023-01-19-17:51:35,gbtzuskucnktezmcinvk
xisissnkmvlisyczxyed,POINT (7.8833734813474 74.9607526868687),POINT (68.905534959315 26.1802799694373),2023-01-19-17:51:35,fhqrkpialevwtltrejdf
ajocbwnvkksljecyhoti,POINT (18.4587705586451 56.727991655566),POINT (17.541307829024 53.7197243541868),2023-01-19-17:51:35,fguinhuadwjpxucedoom
pyiyszqgivtkiggippqv,POINT (74.0492822368247 71.3903835334576),POINT (67.8828436560472 27.526869406495),2023-01-19-17:51:35,prfmklqdpamrzyxvgsti
jsxzbhlsuudlgvxctwhn,POINT (26.3738186370141 4.6999018778332),POINT (72.1482414773725 94.903463632629),2023-01-19-17:51:35,xljccctwbrhumecnplow
hzagldqoujqhhxwhbpka,POINT (56.239790613721 28.9279398463867),POINT (60.7040988466232 44.4951035110059),2023-01-19-17:51:35,sdtpcmzvnhimfhakvttm
sdmlnklmzommqwdhyuko,POINT (47.7936651833437 72.2585957987164),POINT (27.2192252174833 54.7567168622172),2023-01-19-17:51:35,bkgtamvoboveyjzdhkqm
adhedxiocyqbpaewpnsr,POINT (79.2494679386911 85.5567397078974),POINT (85.7195924520456 35.2074081253088),2023-01-19-17:51:35,hjbypyjirfcbfuuxusxf
pwjszmnjhzxfjqestsib,POINT (62.3759708160801 88.1848569522566),POINT (38.4617645875992 91.7780064248526),2023-01-19-17:51:35,gclvgcfrtuybraewwkna
qqhbmzfdkjwxkgidyjgn,POINT (10.7974432210507 8.7488160608558),POINT (90.6214960649123 63.2237426848966),2023-01-19-17:51:35,fbeleugvdsnctpfjahsp
abezfvtrwbvhgcksjrqo,POINT (58.023024988842 39.3136312223787),POINT (28.525956847695 68.424255506069),2023-01-19-17:51:35,kdqtsgvkmmttafrezimr
cswnylissrumekehuxps,POINT (1.4866191223775 22.1625172752444),POINT (59.4247938967915 56.80692569553),2023-01-19-17:51:35,hudlfxuegdnoucvpozis
ftrfolarrubbkfcfkzlw,POINT (52.4751547085137 1.7204121398218),POINT (96.2234555829262 33.8047485921148),2023-01-19-17:51:35,cvizreovhlcjdttalsca
ehatxcfkuofgbxmtecac,POINT (37.9968803394858 69.879731998268),POINT (8.1479111638143 55.9589323487347),2023-01-19-17:51:35,efncuefganowkikvwvwp
yqdavynzpkvdmswqtbkd,POINT (81.9340024752806 93.208486230537),POINT (69.0939109020851 39.9822318107935),2023-01-19-17:51:35,teglcbtvieultelegpki
zubmwzwmdebkwqergjvv,POINT (52.2503710508956 62.0966874772126),POINT (59.2286724714765 74.6814445865835),2023-01-19-17:51:35,vcjolihygowuxibcwnbd
ubvznadctdowujhezokc,POINT (27.3259863030798 68.3817359805146),POINT (56.4139309460201 45.5735276385557),2023-01-19-17:51:35,owjuhwkfrrhxclpkjdau
wqhohpuktmnvlhdesbpj,POINT (28.962730640913 31.3750115963226),POINT (71.1381025125319 43.6906028315613),2023-01-19-17:51:35,jenqiumfpzeyfcbwjuea
mzgxapxfemwjnhffrhby,POINT (34.2490268879229 60.10725366413),POINT (80.3677729223951 23.0097833928109),2023-01-19-17:51:35,cfpenrqomxjuxtqruows
agqjtijzjaaxafhiemmx,POINT (92.8157574814984 13.260326064942),POINT (66.5338566916606 2.7195004213331),2023-01-19-17:51:35,qtoxljbefbrdaoojokul
pwlixschvaspvpdkjpkv,POINT (96.6774004664201 67.2717762108832),POINT (26.6696330665672 83.5126711140527),2023-01-19-17:51:35,wmjdpzqpsltcfuqlcnlv
qyfiybsumgyfusnnoiny,POINT (15.1913568879993 76.2343099192787),POINT (6.950486973981 49.1182833521371),2023-01-19-17:51:35,slivlnwobuexklvlswum
jrqnqyyaxybnywqavrgc,POINT (45.8190197812666 3.5258806827383),POINT (4.0170775844287 71.5292468557575),2023-01-19-17:51:35,viwvegojktrshptmymko
gmnqrtyzimmootpsmhez,POINT (87.409344189878 57.0355808749045),POINT (9.3702651811315 82.2827275698786),2023-01-19-17:51:35,glhtpcwjgfpozrvxdbaa
ocnvipyrheltffblqjzq,POINT (65.2382381625405 91.2547175737221),POINT (30.3960419818017 69.9735634599776),2023-01-19-17:51:36,bvlttlstxzjjghesyted
bxqhisihylpptjrgpsie,POINT (70.3305813873913 46.6344453377949),POINT (21.8974227681106 96.1624324495937),2023-01-19-17:51:36,ogfjedqntrfevkgcgayv
vsrwhpfvlqxmprbjzsxx,POINT (12.8785320790723 89.9376407216695),POINT (43.7506678961865 17.4717434403911),2023-01-19-17:51:36,lzdwlrzkmwyqateodjbv
yliiuzsnbnegonsysbee,POINT (57.3453253370032 31.1052370434389),POINT (8.6056355515558 75.5298311499391),2023-01-19-17:51:36,aosrjaiqjbbzrmiscqvp
cznnibkocbpkeqwnjsbd,POINT (62.6951996014459 41.2054824742245),POINT (20.5795998886588 77.8630684786757),2023-01-19-17:51:36,dhyblrpyierelfkblere
aiwlcvqaruoeswgziudu,POINT (11.5933606468263 58.778039296085),POINT (17.7581923090354 78.7442332341175),2023-01-19-17:51:36,drbxakhizwbdittuiaqf
qodthtnrovxrdlwiekbw,POINT (26.2240382385778 78.3105165140484),POINT (22.2908808434807 74.0911344428624),2023-01-19-17:51:36,tfjrmxopvqpvlxfpaesf
kdzuwaiodafxqbatwfcs,POINT (24.3953326983699 88.4199415385121),POINT (94.7902537129635 31.2645436207144),2023-01-19-17:51:36,rkopwwhwurqkvoumzqig
cqpuumdqisvaeckutpcm,POINT (59.0253640020647 95.3941161772915),POINT (34.8737340740757 83.8148305176438),2023-01-19-17:51:36,lcetibyrjcjocqpbpnyr
zrzycrgoygrbtefextlb,POINT (63.0286909220502 23.2336605670951),POINT (79.8011907452741 47.5850347436481),2023-01-19-17:51:36,dmsfrxqihfdbzpdpivme
ljkcoyxdpiyvfpplomlo,POINT (4.0286070754678 16.3661260784172),POINT (22.7186508580721 52.6026303289477),2023-01-19-17:51:36,jcoxmntmwrosrkwnhmva
vpwnpupzsbuwrfnvuvcj,POINT (14.0019751770736 72.0219832679433),POINT (70.8913201219296 19.4306896198829),2023-01-19-17:51:36,urbasoaokwbrxmqeqrme
wnocjoumggeebrcbluph,POINT (56.0238503964095 67.5097149552671),POINT (20.9036854907737 69.9064198927125),2023-01-19-17:51:36,kfdaxglmvsaoqhvuxwhq
suahrcguwuaxrfaiqzbs,POINT (81.519390566673 22.7884071881737),POINT (28.4448949350385 88.1442908554946),2023-01-19-17:51:36,xedxnojnyuzppknuwwmv
oypiavlkqlzpodvliuni,POINT (22.5366897720022 16.9156476824413),POINT (34.3170402544564 31.1730736792841),2023-01-19-17:51:36,itetiumhjgeoylriffsq
dhrbkxjkdwlayjeevgzv,POINT (67.958113253876 32.0208149113034),POINT (83.1529046648322 55.9156526862633),2023-01-19-17:51:36,nkobknaupvwpoetedlqd
eqpopjxfokdkocjrgekx,POINT (64.9719891729366 79.5846294190546),POINT (68.6805160051851 4.1681178578767),2023-01-19-17:51:36,npfbiqvlaslbgmmflgce
sxbbdfbzkedrghamazri,POINT (8.3044467189624 57.6059659181147),POINT (1.267931143251 73.7828872929831),2023-01-19-17:51:36,clgavnkkkmjlgruqdfrl
qmtxvpuocacmemqogcus,POINT (95.5868258600864 57.8013189592469),POINT (44.5013416852756 8.8644572457534),2023-01-19-17:51:36,vxhsjficknqlnshxtyau
wymbuapnloscbzpdqxjk,POINT (18.6418247131086 45.2082057067801),POINT (82.2252806459629 48.348115520674),2023-01-19-17:51:36,jucnlzzqhubksgtwyioe
daejnelmptecjtcgjdfa,POINT (67.2400309054098 3.9698896113938),POINT (53.9586579729935 42.5858588003058),2023-01-19-17:51:36,bvvrmwpygjdrpjgamplr
yievsqojnqsuzeyzkzzr,POINT (55.2675910970003 81.7198494295561),POINT (15.4834885719572 87.3630741851562),2023-01-19-17:51:36,pwxxnxmwgzmzlpnmtsmi
skygcsxglispwcappiej,POINT (51.4855209395123 52.5972316501305),POINT (22.4210003932189 15.8201370378149),2023-01-19-17:51:36,hkwdkuxjzjmkcaymjwtn
