region,origin_coord,destination_coord,datetime,datasource
qzbnxzcfkypsghzlwcjd,POINT (14.1202355287725 31.3964850687894),POINT (90.3382364067143 16.4444415922482),2023-01-19-17:50:25,ttwbanotvvdcndchjyew
vnrcjgfveoxhylzlytgy,POINT (48.4106050457629 23.8881859490969),POINT (59.9525461092199 24.6707807933872),2023-01-19-17:50:25,svhhtrngohyudcabmgkq
yzbjmeewcovafstollpj,POINT (9.3105864700042 83.9359420914374),POINT (76.5187111510326 9.4555653747748),2023-01-19-17:50:25,drkwpsfaajchuwkzqsbj
ffgusawfzuroefjpvhcn,POINT (38.0394415956114 86.0151410765121),POINT (17.3218629212533 30.7631284097762),2023-01-19-17:50:25,ayjrhhkduoackdjkuhlc
bqvctmpulewfyvnhvfip,POINT (70.3738456031002 66.480660709551),POINT (63.4820280588674 98.8043153499054),2023-01-19-17:50:25,naqssacwtcipokajhpwa
ibninulnkuarmqljwgqt,POINT (22.9712157087031 25.2746821799171),POINT (79.2004791700246 96.9229767517583),2023-01-19-17:50:25,lvmxexjlceqlkneicxud
htairvmfyvezxjzdqozt,POINT (50.036374098295 19.731076294103),POINT (16.5602613080093 21.0638797718435),2023-01-19-17:50:25,lrpfdnbjbxucxhhrvgrg
lvqtmhcdeheujeesetrr,POINT (93.0944549430693 23.1094574791284),POINT (20.4848015590422 40.3116253321214),2023-01-19-17:50:25,ainezacokcpmgqzbljcr
gdmulomhdhcwuocjhnmn,POINT (34.4790665607152 72.43078992794),POINT (67.4001646088163 59.8896431447729),2023-01-19-17:50:25,bjieyqbdaeyutpqmcoci
nzvcxdyusfzhdgoduyud,POINT (93.5453982876221 20.1249845037327),POINT (82.6391390967144 27.7738845624936),2023-01-19-17:50:25,fbywjqftdbgeiaarsmfc
leaoeqdzagausfjzoxka,POINT (32.9252100120632 87.1569982386702),POINT (33.569211317863 95.4881666223139),2023-01-19-17:50:25,umgfxxvjtslwnsscbsop
enwrewgsejalwuqysqio,POINT (32.0449309135884 13.2260923657639),POINT (63.3708950519216 9.7986166029929),2023-01-19-17:50:25,ylturzakwzdzsstamhfb
nxuuqwhqddgjcfefseva,POINT (98.8797298666023 44.1603555104706),POINT (65.818473924955 58.5513623764791),2023-01-19-17:50:25,sxqqrpugpavmigplzqen
hyrpqscibidtfxtqpqgb,POINT (95.9680744844587 46.1506767882421),POINT (86.2627436618363 66.8277805478767),2023-01-19-17:50:25,hakoxxxnbkcefrtwlcut
aafdsrtpofykowuvwdub,POINT (2.8230309874631 25.3137324345241),POINT (51.3150858133066 9.1228403508962),2023-01-19-17:50:25,wefpbjlnsjvuxckpvxgl
mtzggknkqrmmxklmdjmx,POINT (35.1744982475357 92.6482282360777),POINT (29.928094333811 64.6383880007109),2023-01-19-17:50:25,fqerlgacozwisobqzgja
xhkwrsnuchtwwroqvged,POINT (64.3304004805794 12.4496572722221),POINT (60.8456394175092 59.1283249756214),2023-01-19-17:50:25,grlbywvmbrxdrjvzcczt
pxroetswejdybhdfwjpd,POINT (1.3724383502442 96.0155758361044),POINT (42.4646949678246 95.9542497789121),2023-01-19-17:50:25,yrvujeznvotjoschrukm
mdanbugekkiolbrgatpp,POINT (86.5117697031245 16.2229696610493),POINT (77.1238136673115 21.937965226923),2023-01-19-17:50:25,yrdelivcosrnpmdmaata
kgyofjcjruchyxvrzshy,POINT (62.4101340255571 82.7965294171099),POINT (4.6199618301058 50.1392926811237),2023-01-19-17:50:25,qjlawtmaeklnheoeiklx
chcmrncnzleqdkqhkaxc,POINT (85.3842351283875 47.6677346672399),POINT (75.2786210545119 76.5853920523901),2023-01-19-17:50:25,avvlzspcbmyvmeeczyvw
ppjezjgvabtylwumbjiv,POINT (51.3369215806368 38.2556848155313),POINT (78.1908386553562 26.3651868468072),2023-01-19-17:50:25,ctyyyupvapppvwvsfdft
rlagwhareyoibydfadni,POINT (35.2865169426362 96.3109456508772),POINT (41.2499337311553 24.3134468725133),2023-01-19-17:50:25,ykiviholeytlrkjwrolb
dqngpjtcdtqtylufseuc,POINT (35.2836240817707 96.2010051832704),POINT (90.3286628365235 91.118750720715),2023-01-19-17:50:25,narymbtjcixmecpqutci
apxzfrdvzqohzioaezsm,POINT (98.3127479104846 89.1882383370107),POINT (82.0169523368846 96.739807970704),2023-01-19-17:50:25,nbsgdypwgjcvkdzitald
auebtraiyegrwyymejoo,POINT (45.1695214212247 23.4659449060376),POINT (77.5429878700919 49.4062059578209),2023-01-19-17:50:25,rzzrwkuvesmejfywnsjj
ejumpzzqgmitjgobjfml,POINT (64.5150622979689 3.4805924645023),POINT (50.3183461446855 91.5659557359065),2023-01-19-17:50:25,mxuhvyyegnhrzdpwckgz
bcdumaqvqqvcqrpcxnfb,POINT (1.6901615455681 5.4294331550577),POINT (51.1287152977036 47.9577214389157),2023-01-19-17:50:25,vvngtdgltnzeeyqfwlpe
kqwcgmfsfchfavczqvqn,POINT (57.0610351643485 80.5083976666409),POINT (48.0069834825812 9.8297364286744),2023-01-19-17:50:25,tlxxcmcimyoiosspaydu
udaovatvtyecnjirbddv,POINT (36.9381917760403 66.0997086684487),POINT (92.4132699965339 31.9023693056252),2023-01-19-17:50:25,ahuwkrnhoglbmyuoymya
pcnxfzzvwgenkhyuotmi,POINT (49.0289452259858 66.0897692639362),POINT (90.1985655757339 38.7514028064005),2023-01-19-17:50:25,vooshrzjaqhrjrdvohlb
qwxakhagogehahbfnrjh,POINT (46.0408671720754 67.3751916251562),POINT (50.0069961936722 35.7126320993803),2023-01-19-17:50:25,feybgyocdhmcuwfrudqg
vpgwqjnnworlkkvlcrzi,POINT (34.5946992072523 80.7547120349026),POINT (76.152798941337 13.3582990599003),2023-01-19-17:50:25,ockzurrntuaylhoqwxkd
cknjkbtrkjfqctjzjsze,POINT (70.7885123278019 63.0107669727683),POINT (94.7868646144816 49.1721090897753),2023-01-19-17:50:25,nkuleuviryofqgvviudy
chciqtbygbbxcfmjvsxf,POINT (15.5898560912134 58.0571843335226),POINT (51.5290906373354 95.0909053759602),2023-01-19-17:50:25,myevjfvhywncgqxbszfd
nxqfinvugvvenspbzaab,POINT (64.0343039660131 74.6869576775923),POINT (69.8276879005963 79.2870285910179),2023-01-19-17:50:25,azgcvunhjjkynasazqis
kedifbjwtvpkwxyuhlyk,POINT (74.9468823617925 78.2529835091804),POINT (94.477473536813 65.8010836219139),2023-01-19-17:50:25,glxsyhwijyjarcplcrfe
zoyjjdyjpznopsiygcjb,POINT (50.3478115041189 63.768766159556),POINT (11.587941044938 47.2507772203463),2023-01-19-17:50:25,laleqqxvejqceugzwqgq
apqwglmrotzifxifsmlt,POINT (9.5447536405823 14.1640505907942),POINT (18.370178470066 24.9145393136697),2023-01-19-17:50:25,xuvbwrlucridcxozmmmv
wnhvcibdxjwtwplxdzce,POINT (10.9665532103067 28.5850046637455),POINT (29.8843677193632 52.532723130092),2023-01-19-17:50:25,dhkabkrrtzfwwotfvadv
tofxbvjanwieqkyxweni,POINT (72.7229918418215 28.3786864223258),POINT (72.8885665925678 14.0090702806747),2023-01-19-17:50:25,rmrhzinyoniqcrvhwkzr
egsjfkowfhcwnpdnxpdf,POINT (36.7837931170042 75.6859962070859),POINT (12.3734178403208 19.5296938562522),2023-01-19-17:50:25,zswthqqqccjxwauykbmk
lptfbeijdzycpzpyuucc,POINT (82.7285705984201 44.3156739752124),POINT (48.5784284807312 50.8458563542411),2023-01-19-17:50:25,uhgbyofsihqeysfbtsgj
dqvzejckkhmvtexewrog,POINT (72.2625480042255 43.7900677576887),POINT (58.7317907321294 16.3714221334),2023-01-19-17:50:25,ychaksasugcjweveqzhz
qubjtpkteekpbzflktji,POINT (73.4332205978731 82.0865042613146),POINT (47.7152673698996 92.603392455432),2023-01-19-17:50:26,nvidfpxysdrxmyzegdrt
vgyumtjmntszumdoaqvq,POINT (75.7578444969641 54.6101110010128),POINT (53.0596461088757 28.2626713015888),2023-01-19-17:50:26,klqajpeynkkzbyiauqir
owxxwhhaziejavefcmrs,POINT (17.662668086847 75.2235622387314),POINT (60.9192135919016 13.4906287470708),2023-01-19-17:50:26,ecowbuqztegbzflegtzc
nnmzhbvhcsecjiauwcho,POINT (41.0769047857025 96.417070862479),POINT (70.2781669906706 87.176866273239),2023-01-19-17:50:26,bwxxnbmpkxtesccqjcdq
egadhnbzplxmxpcytzlh,POINT (54.692657177794 29.584347236129),POINT (95.0695180260103 77.7288666978049),2023-01-19-17:50:26,zscaazioosfcflnliouq
nizbtmajomsevlglepeq,POINT (59.6619304145742 74.2661079733681),POINT (27.5775791174239 83.8545319915196),2023-01-19-17:50:26,jbpqckchujaaecyjfcso
qblbdnafugziavejkyux,POINT (17.9883587815528 62.2199839967425),POINT (39.8396419647047 98.1917367492148),2023-01-19-17:50:26,vcxawqrapftdwotpsemu
qwrwdjsmgtblhxhqvsbr,POINT (50.3130403214102 51.0367656564857),POINT (56.4732077476943 28.8053393034731),2023-01-19-17:50:26,fieprgnkkotiauzcspwq
ieumeawzipbqvpgodnyb,POINT (49.844751400637 95.7263619794035),POINT (49.2152052330254 61.6488856616899),2023-01-19-17:50:26,bevkqcknsjdpxpxtekhg
gooogltuqnbvzvatdyym,POINT (65.3956758826003 64.0986444964533),POINT (52.5518564328742 80.4111968492477),2023-01-19-17:50:26,parmrbyqilukrvoqltrs
cijngmxbnjxxfsdrtprf,POINT (26.1900614946634 43.98304693059),POINT (76.7012156032145 22.1951977819032),2023-01-19-17:50:26,sbpahtzlbwqjivithiia
ydtpadsommfeifodrerz,POINT (50.1547934940161 54.9584832667494),POINT (61.4450375109221 79.0507346667793),2023-01-19-17:50:26,rdfuicvqqpestuphzimk
ggwtkhzomfdrhddaumoc,POINT (90.9780979307949 4.9700876665104),POINT (30.6244544495363 94.484025950302),2023-01-19-17:50:26,xjpczccrqhsdxxmoyztb
oxhnczwfwzbpcdpatwbn,POINT (60.0126148340784 35.577805832241),POINT (57.4781632682903 57.3476091121372),2023-01-19-17:50:26,ducgszybkpzteprjkvlm
cxtjqbyqawufawnabvay,POINT (46.7491130394289 49.9834569686321),POINT (47.290043310461 69.4505959561349),2023-01-19-17:50:26,gokfytqjapqcpgthrrwf
cdmkkvlmonnkvqinaigu,POINT (74.9564999134219 89.5856637580808),POINT (72.0922888207381 28.990763175603),2023-01-19-17:50:26,kbilrfcygaqjkqdibuyc
nqppztbkhuuvhfwptcha,POINT (98.6426455773455 31.9445060191127),POINT (23.9023446822185 90.4707203041876),2023-01-19-17:50:26,wlabenxjzjcqiwgmgmuc
mwkbndyojxtqamtkjqsd,POINT (73.4737484678306 1.5542485004689),POINT (96.0128183900256 46.9990010279715),2023-01-19-17:50:26,kudmilksdheobgwjgyql
hxvcztgojgqfcdvadwag,POINT (11.447194904796 32.406213052866),POINT (75.8763970140598 1.2439877035737),2023-01-19-17:50:26,kgcovtzqfjiamwvervtk
gvgasdhonnywbivgartd,POINT (36.3430949308906 59.2885544178983),POINT (4.03342263032 83.9977286957492),2023-01-19-17:50:26,pwbsbhpzawnemiiazrom
igozdwsbtnelqtezycnj,POINT (43.327511695529 3.113082531247),POINT (79.6545844002202 62.0798584270094),2023-01-19-17:50:26,wshnnowgmfzipvnkihks
heaymdkmnvuljlvxnczo,POINT (46.9564730634853 73.8631228083092),POINT (96.6227388322989 29.8011533221245),2023-01-19-17:50:26,nqyguwdpjhormnootarl
lnsbrmgwkaxudpnaziil,POINT (60.7060698678395 85.9881091776134),POINT (23.9843113365178 27.5165263972187),2023-01-19-17:50:26,pmzcqgvohlhyozzvrfaz
rbdfgtmsqszqnemqotgf,POINT (40.3460268356876 14.0724947264921),POINT (22.4339839290637 71.7734930261737),2023-01-19-17:50:26,dtmongrkorvcyrnctpsh
qtlljdlrlmnxjvlncics,POINT (87.324761542226 41.8579794175272),POINT (2.8009487142706 64.5894557169824),2023-01-19-17:50:26,iiuizzuazebdpgmruwnz
tupqsqkqcbasmfpvntqt,POINT (31.4305132211581 90.8365604043796),POINT (29.8352507158004 67.4197712447688),2023-01-19-17:50:26,tfdkquwvkktenfdgxusv
skjkkmczakthzeznhbhg,POINT (26.7054642620224 68.3701444835507),POINT (68.8030821820584 85.8212147470326),2023-01-19-17:50:26,mhktuelwkqjtemqhjkin
vdfnvjcyblypfinhvaej,POINT (27.6255915260452 88.7827358265121),POINT (76.8734364356781 82.0502687971633),2023-01-19-17:50:26,dsxyuqwqzsmktokmijwf
iowfedijvjkzhtzcixkx,POINT (83.0677830667101 57.4717508567857),POINT (26.0732074248899 95.5618826353847),2023-01-19-17:50:26,hszxtlsnaeyiamhikbhf
fyettlzlzmlyhiyrniuo,POINT (4.9492486956266 64.7069690412233),POINT (71.1789372165643 10.4457228433339),2023-01-19-17:50:26,bymdfagrniszrrumrymo
igxfkidagiyaxymweuph,POINT (29.9637590758386 5.4744339439198),POINT (39.2721998892406 63.218031618102),2023-01-19-17:50:26,xbndgveekqqhckwhovim
andfodukjqjbpfusqoyj,POINT (77.0832541583894 90.6738265632843),POINT (29.4429830048565 56.2763996553606),2023-01-19-17:50:26,asnuwclcrfchupfclnam
aufhkmgtlebzmvbplnrh,POINT (34.4506819234681 79.2682578030131),POINT (82.7979323545348 92.8081406452992),2023-01-19-17:50:26,lqjtyfqlxkasrosznemg
kefubplxzcaehoyjitbb,POINT (62.1119738473608 11.5997415424084),POINT (85.8211370276329 26.657123753541),2023-01-19-17:50:26,bxgwppldgficcwnqjttn
crgnjwpehmpbqykqaqxo,POINT (85.2556440096989 87.438351725743),POINT (37.9585404848951 10.0053175394863),2023-01-19-17:50:26,nqdfqtnqdnufmrkhiacf
wgzeacccuaqzbgndixlp,POINT (54.6304378165235 47.2645778024612),POINT (81.2046332790312 16.8794756655327),2023-01-19-17:50:26,rfcrqyxnbvhqdpsdwdyy
bmhzaptggzmczcypbpoc,POINT (29.9663121862291 8.8191220860961),POINT (82.9095067300959 56.9811872705381),2023-01-19-17:50:26,orjxtviadqlvopxtvmji
nslqzogxurprtyytdgln,POINT (1.5569683603621 2.6508044435188),POINT (44.320546271882 74.387332308136),2023-01-19-17:50:26,mtzzognigmjvwwdqleqj
rxgjcozlrxjebqdpsjqx,POINT (77.1208594975974 14.8890311616046),POINT (57.4507090148844 16.6700140522415),2023-01-19-17:50:26,crxnozdtbxlankxtydya
ogtuxocmdplipzmtbzka,POINT (35.3110612018447 43.8815976068443),POINT (40.0236175606498 35.0206261453107),2023-01-19-17:50:26,zjeebodhrvbcolbpvhcn
bzhymkdddzngtbfgvutu,POINT (89.3746733076006 26.1903761018806),POINT (46.7657459515479 13.7592678224825),2023-01-19-17:50:26,qawuxzwreiehswtfnmwd
nalhgjhgynejquwartuj,POINT (13.5784052676387 45.8939096559227),POINT (4.6761927299558 85.9317491555527),2023-01-19-17:50:26,ptjswttawhsvcrbdmqto
guirngkeywwduknmjuwf,POINT (53.273785736024 57.4367872530393),POINT (14.9077505333305 6.6124019052762),2023-01-19-17:50:26,kwlcfwbkvelyzewcssce
bhovzwtuuebpteohcdym,POINT (33.1172743289808 33.4877834849073),POINT (81.4523823354282 30.8306734670386),2023-01-19-17:50:26,dyqgsnrpofwohidfapbu
gdljgigwmerfruvyztvr,POINT (49.5419013439125 17.8750707695227),POINT (74.4403503353033 49.4125121790267),2023-01-19-17:50:26,gxwyfldlbkqsmsjclzep
ivzvixgyfuuqtaaeruqr,POINT (41.816882971329 90.8983893567101),POINT (68.1457911340755 86.0131241267903),2023-01-19-17:50:26,atiwbmbriikxvyhnosdl
aplqkvlitdarmuvewzat,POINT (81.8184890406641 54.2591346204724),POINT (89.6858834145863 40.9269521653873),2023-01-19-17:50:26,uaysbdhmekgmmmalsnnk
ldgfwyhncienvosjqcll,POINT (27.6479191909034 70.6241704344347),POINT (97.7389062864098 26.4743810992206),2023-01-19-17:50:26,uxnnsulfaslwzcsxvkgh
rfttrmvmfmpsxfuuozua,POINT (51.6062460493399 15.5337571725866),POINT (37.0103327090233 72.3576171765674),2023-01-19-17:50:26,poxvuksdflmoafouumim
nyxufhbznrovcgkbwawf,POINT (85.8221986882259 84.1784778452324),POINT (15.6350986833591 37.8964761621446),2023-01-19-17:50:26,gvnjtaqlzvctprzbrexk
cnjsijqvrtwofaastfeh,POINT (76.4260037499338 26.8675099582097),POINT (39.403395088508 2.5208613212213),2023-01-19-17:50:26,xubegoacxtgfpdemuutu
ysbxfzjcdqbgrrowlmqs,POINT (59.221666239131 81.2668815573185),POINT (29.4950612089762 61.217102240254),2023-01-19-17:50:26,jxuaqutfndyodpzwkovr
giyzpihorraakyoghgil,POINT (71.0544622165577 17.8534176658956),POINT (97.089116746356 71.966231139411),2023-01-19-17:50:26,zgltciiuxqswzpkiouhg
mjiomuvcxaujynrelhjf,POINT (65.0261835003695 79.6417202595054),POINT (27.90413658401 54.8958995754309),2023-01-19-17:50:26,svvhcosxunftwuvbnizn
whohtbuvfydhgvsstcqg,POINT (57.4925794959597 80.0357898565554),POINT (32.7973334010232 25.8160421869976),2023-01-19-17:50:26,rnptfdyctbfkisywbius
scjqnlxlcngwmfxweggx,POINT (61.0660632847865 71.5691441435777),POINT (81.4641408108032 12.7239719633603),2023-01-19-17:50:26,nsdyfpmllzoglyvwjlei
xpltfegzcrdqgwydovpd,POINT (25.4683600353284 73.4961802969155),POINT (12.0848865755497 81.821655116038),2023-01-19-17:50:26,ddzmzewiosdcceeluaau
jbcuwcmulpkpxegadhsu,POINT (28.4035146445841 92.5268209752281),POINT (71.2002049206741 29.2917029623706),2023-01-19-17:50:26,vvqfrpwfvhrotijzcjfp
nznoloqbrersztlkdbab,POINT (88.9528426536813 88.5042662937028),POINT (25.8854151659844 52.4007717308235),2023-01-19-17:50:26,upockjmwycbusewxltgp
ewhrarpfrgnfuvpyfswt,POINT (20.8012422432942 96.0982477009875),POINT (70.8364208557414 50.7387401132189),2023-01-19-17:50:26,wbbdkojsyesxkaxcullt
ldtlcdetsrpjlsgbmmcl,POINT (23.1141603489471 80.5932667097022),POINT (95.8187537860095 48.0098346425138),2023-01-19-17:50:26,gebgqyjfmrpesdyakmoo
fcxoryzftnmxlurshhbu,POINT (97.0216457717549 88.099362696483),POINT (70.6387116737962 61.5875186543133),2023-01-19-17:50:26,woezcwustdxkqdenytpc
nleccpqdirzsnirttsgh,POINT (37.1057982486534 71.395066810518),POINT (53.544129640337 94.35362795517),2023-01-19-17:50:26,nsktlidswvaixzsdpcgn
fuqmplimlsofssiazwao,POINT (25.5041162900357 78.9628324263076),POINT (29.3304038814147 41.8417369710734),2023-01-19-17:50:26,zbfxvkqyouozmzimurch
nksjbfuaxujfsvcnkmkl,POINT (37.9267796151116 48.4080893569556),POINT (56.0759065287406 97.9472219559026),2023-01-19-17:50:26,ijeshsxwklohsjomrbhf
vvgzchlvffxjmvkerzqq,POINT (58.6584452530102 88.082204390461),POINT (43.1706414682415 12.4840504372971),2023-01-19-17:50:26,amjwixnsrqkloqworvii
gikrcjacnchnlhedsjgw,POINT (16.288163523687 45.0313921380436),POINT (53.814147142508 13.9733503113978),2023-01-19-17:50:26,yussheueouknbspcozja
jrtqxbwwkvjvncimlcku,POINT (18.4767659221456 10.4415742792799),POINT (68.1347872389562 63.2895663390896),2023-01-19-17:50:26,ohevangqxhxudqxxmbdk
pejwkeuozvxhqrvtaezs,POINT (78.3427568413013 72.4857151572289),POINT (66.9627477705672 17.4431569209784),2023-01-19-17:50:26,uxvhlqlkyqfepgzpinbe
nykthanraghqteclxxhq,POINT (34.3297278611448 30.828120207843),POINT (79.0206469028718 30.2423692215798),2023-01-19-17:50:26,klmgcxqekjbpvuhndkmg
lxxqdsixjwwzlufxjpen,POINT (74.3821810945041 18.2815430104302),POINT (9.4988885372716 21.7256371454815),2023-01-19-17:50:26,lxjpsqmjfzelpbquyubi
axwtnapofmexfrwvcyzb,POINT (43.7143039993839 27.633859022485),POINT (89.5315663648734 89.6397645659749),2023-01-19-17:50:26,gqdtqplnbochknnafgye
flqaajhxatbehmhqfdaw,POINT (62.7190182524229 12.0068532360711),POINT (46.6965793378388 30.711592399415),2023-01-19-17:50:26,mfpuzglrbwoccmjxxkqk
aadxsbhrcflfdchbuvxo,POINT (51.8560983899033 96.3298803313114),POINT (59.6386902504439 91.1116693906571),2023-01-19-17:50:26,fyomwvfdxmntduhhenah
twmsojxnjmcfegalvyqn,POINT (16.0060627157671 43.0138080029843),POINT (18.6205736185744 30.0522151383581),2023-01-19-17:50:26,qlwnlzauythqptltvfig
zuytlcezscozgveawzyg,POINT (80.9243410602261 97.1071617226569),POINT (63.7355488638185 25.7215813542145),2023-01-19-17:50:26,kqwgulxaaioqsrvvhoxp
qvkwklltuiptmfiibfyb,POINT (80.2544558353923 28.574874540265),POINT (39.1323501761404 29.0656245635749),2023-01-19-17:50:26,sqecxhmxedttxbhpglsw
rpqbjibsdawjquvgrnoj,POINT (51.1912221226433 57.99855810486),POINT (31.2682860203813 73.995798601616),2023-01-19-17:50:26,wrswmpedsnxptehzjggo
koyolccendtexepcelsk,POINT (36.6024382461697 89.1965425133239),POINT (17.2348144940904 57.3102220337778),2023-01-19-17:50:26,ynfealjsjnolenzandpx
ljmrnqustdxhwchpdcub,POINT (34.0581515569892 45.6997078222963),POINT (57.6428937088764 71.6688376823362),2023-01-19-17:50:26,xrgnrfqqzaskddotjtkm
fehmxmifggubkzcoqcbo,POINT (93.8160590986692 35.117229397036),POINT (85.090054458857 26.4538587531121),2023-01-19-17:50:26,veacuykmlodozitwcbxh
kwnztstafjaksokupqxm,POINT (55.2142599116635 98.4127398744291),POINT (40.7699430615473 36.2054612683981),2023-01-19-17:50:26,eapcvurnssfgtjcdqwbb
eamgkstkcmmonjxlapwp,POINT (61.8538528447167 66.2468090857029),POINT (7.8217082953323 55.1660908993796),2023-01-19-17:50:26,ioicgyfeeakwdflxqktr
nogzlhixmfmhqzimfweg,POINT (40.5019328019317 63.2832429331924),POINT (2.6712241811749 78.72651950157),2023-01-19-17:50:26,futnvboeeyywykwdrbxc
xknjsaglzrthtflwvwxo,POINT (1.0215140130883 10.5857065524858),POINT (43.043969808686 88.9422877494191),2023-01-19-17:50:26,wtsmlljfdswcmupetkny
rokqrmtqunzowfmqjyda,POINT (11.2575741665697 69.1382481960739),POINT (16.6510407870311 17.1718773989232),2023-01-19-17:50:26,bxsdijdqgmjhbdbfeocs
igokqpiliukpbvdoolkz,POINT (72.4865170547652 15.5897708739885),POINT (34.432872717021 44.5968893517283),2023-01-19-17:50:26,ebxoqfpbxvydvyozvkkp
glukrporfutyfgfoapwa,POINT (6.1601638965251 7.4866205321246),POINT (27.6632156188999 61.8135552947904),2023-01-19-17:50:26,pmleyggxxayzqebucsxt
ppxykzktyqalqycirbzq,POINT (44.3668224639133 52.3036264211415),POINT (56.3966770448509 97.0531555831727),2023-01-19-17:50:26,ulbmclyaumrxgutfyyje
oqxcdgyfhlxwtgugjisy,POINT (80.766933648037 75.2883493935263),POINT (60.7411283250924 14.1371256284224),2023-01-19-17:50:26,vthvfarfykqnnuehfsme
halnctmlhosmfvkknugo,POINT (16.0222852809225 87.2836909077187),POINT (3.2345926011173 60.3225478050546),2023-01-19-17:50:26,ppwrvuumjiucgvrkiqcf
cfsieftqvoplbgkgeywz,POINT (25.7839656003308 61.3532309163445),POINT (74.412104642714 94.5629716325896),2023-01-19-17:50:26,tzwnucnqryriwwwxlqfm
iyqigvsmsixiqwvnkqsj,POINT (36.2658598870963 85.1849251159542),POINT (29.2975646931686 79.478765382645),2023-01-19-17:50:26,kaetpgwrjvprcrjcrvog
zsexruddilnwxtoixqrt,POINT (70.5200143767328 85.319898584051),POINT (57.9638750070921 84.7258884770837),2023-01-19-17:50:26,dhuzgbnklbcrxfngxxwx
mjsethgwnqxjzbonqrny,POINT (2.0651657034287 95.4188778140827),POINT (5.6612421341711 79.9584494905866),2023-01-19-17:50:26,lclxdrsqedzojvydruao
yyhrnkvgihvhniuvxgon,POINT (66.0915312928591 24.4408407538817),POINT (70.5911537153079 9.4713134394355),2023-01-19-17:50:26,ptyxvndwshsdfpsppdhp
grrbcirurejmocfcmstl,POINT (48.0328907033375 96.4076432654852),POINT (9.9316177988049 32.5081786453566),2023-01-19-17:50:26,colwhprvxxhqutzbkguo
hdtczrydximngjpviiad,POINT (70.5766252421139 83.2113108161798),POINT (80.06379206137 13.6941207067506),2023-01-19-17:50:26,yvnorznujihgkkqebxuj
lbnymkpqfbpokugcfcjm,POINT (46.9800362532196 24.52663244578),POINT (17.7382370175046 87.2351164050796),2023-01-19-17:50:26,vzrixwjnzvndvwuewzzo
hswcootvcichqyofzcly,POINT (82.9500764271406 69.9945182061865),POINT (54.9570471964265 53.3975518475976),2023-01-19-17:50:26,zvtbfydtfhatewjjbdtm
euukgfhohiqaalbnwhyx,POINT (19.2616518877915 40.5134634005151),POINT (67.5500488627413 38.3999677679944),2023-01-19-17:50:26,opmqytzoeqpkqxkreqnh
qzcrvatxobyujnnaqpka,POINT (30.6331873093633 15.685706916344),POINT (89.4489392419518 58.6246978643566),2023-01-19-17:50:26,ohuubdvqlgfpnazcfzth
khsbpxgrxhdlmztwprwp,POINT (79.4298670673737 57.1584864690459),POINT (37.7731997802299 68.8847850796747),2023-01-19-17:50:26,ehwjebfjloqbgoreusrp
yrrqlyjdkjpxbokqztwc,POINT (69.5771670055903 41.9179955384821),POINT (98.6453727051043 40.9568782594117),2023-01-19-17:50:26,siicwgigwzpvwwsongrx
hiphicjkxsdmcxytwjvv,POINT (20.2843781974777 18.9139137427027),POINT (41.4332710823153 36.422695140294),2023-01-19-17:50:26,nxwkzjqvpwcpqysvkjbp
